"Date","Day","State","County","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-03-27,4,"California","San Diego",341,3,3338330,0.00010215,0.0000009
2020-03-28,5,"California","San Diego",413,6,3338330,0.00012371,0.0000018
2020-03-29,6,"California","San Diego",484,7,3338330,0.00014498,0.0000021
2020-03-30,7,"California","San Diego",515,7,3338330,0.00015427,0.0000021
2020-03-31,8,"California","San Diego",603,7,3338330,0.00018063,0.0000021
2020-04-01,9,"California","San Diego",733,9,3338330,0.00021957,0.0000027
2020-04-02,10,"California","San Diego",849,15,3338330,0.00025432,0.00000449
2020-04-03,11,"California","San Diego",966,16,3338330,0.00028937,0.00000479
2020-03-25,0,"California","San Francisco",178,1,881549,0.00020192,0.00000113
2020-03-26,1,"California","San Francisco",223,2,881549,0.00025296,0.00000227
2020-03-27,2,"California","San Francisco",279,3,881549,0.00031649,0.0000034
2020-03-28,3,"California","San Francisco",308,4,881549,0.00034939,0.00000454
2020-03-29,4,"California","San Francisco",340,4,881549,0.00038568,0.00000454
2020-03-30,5,"California","San Francisco",374,6,881549,0.00042425,0.00000681
2020-03-31,6,"California","San Francisco",397,6,881549,0.00045034,0.00000681
2020-04-01,7,"California","San Francisco",434,7,881549,0.00049232,0.00000794
2020-04-02,8,"California","San Francisco",450,7,881549,0.00051047,0.00000794
2020-04-03,9,"California","San Francisco",497,7,881549,0.00056378,0.00000794
2020-03-18,0,"California","San Joaquin",14,2,762148,0.00001837,0.00000262
2020-03-19,1,"California","San Joaquin",17,2,762148,0.00002231,0.00000262
2020-03-20,2,"California","San Joaquin",25,2,762148,0.0000328,0.00000262
2020-03-21,3,"California","San Joaquin",31,2,762148,0.00004067,0.00000262
2020-03-22,4,"California","San Joaquin",31,2,762148,0.00004067,0.00000262
2020-03-23,5,"California","San Joaquin",41,2,762148,0.0000538,0.00000262
2020-03-24,6,"California","San Joaquin",51,2,762148,0.00006692,0.00000262
2020-03-25,7,"California","San Joaquin",68,3,762148,0.00008922,0.00000394
2020-03-26,8,"California","San Joaquin",71,3,762148,0.00009316,0.00000394
2020-03-27,9,"California","San Joaquin",90,3,762148,0.00011809,0.00000394
2020-03-28,10,"California","San Joaquin",93,4,762148,0.00012202,0.00000525
2020-03-29,11,"California","San Joaquin",113,4,762148,0.00014827,0.00000525
2020-03-30,12,"California","San Joaquin",123,6,762148,0.00016139,0.00000787
2020-03-31,13,"California","San Joaquin",136,6,762148,0.00017844,0.00000787
2020-04-01,14,"California","San Joaquin",151,8,762148,0.00019812,0.0000105
2020-04-02,15,"California","San Joaquin",173,9,762148,0.00022699,0.00001181
2020-04-03,16,"California","San Joaquin",180,9,762148,0.00023617,0.00001181
2020-03-16,0,"California","San Mateo",41,1,766573,0.00005348,0.0000013
2020-03-17,1,"California","San Mateo",64,1,766573,0.00008349,0.0000013
2020-03-18,2,"California","San Mateo",80,1,766573,0.00010436,0.0000013
2020-03-19,3,"California","San Mateo",89,1,766573,0.0001161,0.0000013
2020-03-20,4,"California","San Mateo",100,1,766573,0.00013045,0.0000013
2020-03-21,5,"California","San Mateo",110,1,766573,0.0001435,0.0000013
2020-03-22,6,"California","San Mateo",117,1,766573,0.00015263,0.0000013
2020-03-23,7,"California","San Mateo",142,1,766573,0.00018524,0.0000013
2020-03-24,8,"California","San Mateo",161,1,766573,0.00021003,0.0000013
2020-03-25,9,"California","San Mateo",165,5,766573,0.00021524,0.00000652
2020-03-26,10,"California","San Mateo",195,5,766573,0.00025438,0.00000652
2020-03-27,11,"California","San Mateo",239,6,766573,0.00031178,0.00000783
2020-03-28,12,"California","San Mateo",274,6,766573,0.00035743,0.00000783
2020-03-29,13,"California","San Mateo",277,6,766573,0.00036135,0.00000783
2020-03-30,14,"California","San Mateo",309,6,766573,0.00040309,0.00000783
2020-03-31,15,"California","San Mateo",309,10,766573,0.00040309,0.00001305
2020-04-01,16,"California","San Mateo",388,10,766573,0.00050615,0.00001305
2020-04-02,17,"California","San Mateo",453,10,766573,0.00059094,0.00001305
2020-04-03,18,"California","San Mateo",486,13,766573,0.00063399,0.00001696
2020-04-02,0,"California","Santa Barbara",111,1,446499,0.0002486,0.00000224
2020-04-03,1,"California","Santa Barbara",139,1,446499,0.00031131,0.00000224
2020-03-10,0,"California","Santa Clara",43,1,1927852,0.0000223,0.00000052
2020-03-11,1,"California","Santa Clara",48,1,1927852,0.0000249,0.00000052
2020-03-12,2,"California","Santa Clara",52,1,1927852,0.00002697,0.00000052
2020-03-13,3,"California","Santa Clara",79,1,1927852,0.00004098,0.00000052
2020-03-14,4,"California","Santa Clara",95,1,1927852,0.00004928,0.00000052
2020-03-15,5,"California","Santa Clara",91,2,1927852,0.0000472,0.00000104
2020-03-16,6,"California","Santa Clara",138,2,1927852,0.00007158,0.00000104
2020-03-17,7,"California","Santa Clara",155,4,1927852,0.0000804,0.00000207
2020-03-18,8,"California","Santa Clara",175,6,1927852,0.00009077,0.00000311
2020-03-19,9,"California","Santa Clara",189,6,1927852,0.00009804,0.00000311
2020-03-20,10,"California","Santa Clara",196,8,1927852,0.00010167,0.00000415
2020-03-21,11,"California","Santa Clara",263,8,1927852,0.00013642,0.00000415
2020-03-22,12,"California","Santa Clara",263,8,1927852,0.00013642,0.00000415
2020-03-23,13,"California","Santa Clara",302,10,1927852,0.00015665,0.00000519
2020-03-24,14,"California","Santa Clara",375,16,1927852,0.00019452,0.0000083
2020-03-25,15,"California","Santa Clara",459,17,1927852,0.00023809,0.00000882
2020-03-26,16,"California","Santa Clara",542,19,1927852,0.00028114,0.00000986
2020-03-27,17,"California","Santa Clara",574,20,1927852,0.00029774,0.00001037
2020-03-28,18,"California","Santa Clara",591,25,1927852,0.00030656,0.00001297
2020-03-29,19,"California","Santa Clara",646,25,1927852,0.00033509,0.00001297
2020-03-30,20,"California","Santa Clara",848,28,1927852,0.00043987,0.00001452
2020-03-31,21,"California","Santa Clara",890,30,1927852,0.00046165,0.00001556
2020-04-01,22,"California","Santa Clara",956,32,1927852,0.00049589,0.0000166
2020-04-02,23,"California","Santa Clara",1019,36,1927852,0.00052857,0.00001867
2020-04-03,24,"California","Santa Clara",1019,36,1927852,0.00052857,0.00001867
2020-03-29,0,"California","Santa Cruz",41,1,273213,0.00015007,0.00000366
2020-03-30,1,"California","Santa Cruz",44,1,273213,0.00016105,0.00000366
2020-03-31,2,"California","Santa Cruz",45,1,273213,0.00016471,0.00000366
2020-04-01,3,"California","Santa Cruz",49,1,273213,0.00017935,0.00000366
2020-04-02,4,"California","Santa Cruz",54,1,273213,0.00019765,0.00000366
2020-04-03,5,"California","Santa Cruz",57,1,273213,0.00020863,0.00000366
2020-03-25,0,"California","Shasta",3,1,180080,0.00001666,0.00000555
2020-03-26,1,"California","Shasta",3,1,180080,0.00001666,0.00000555
2020-03-27,2,"California","Shasta",3,1,180080,0.00001666,0.00000555
2020-03-28,3,"California","Shasta",3,1,180080,0.00001666,0.00000555
2020-03-29,4,"California","Shasta",4,1,180080,0.00002221,0.00000555
2020-03-30,5,"California","Shasta",4,1,180080,0.00002221,0.00000555
2020-03-31,6,"California","Shasta",6,1,180080,0.00003332,0.00000555
2020-04-01,7,"California","Shasta",7,1,180080,0.00003887,0.00000555
2020-04-02,8,"California","Shasta",7,1,180080,0.00003887,0.00000555
2020-04-03,9,"California","Shasta",11,1,180080,0.00006108,0.00000555
2020-04-03,0,"California","Solano",61,1,447643,0.00013627,0.00000223
2020-03-20,0,"California","Sonoma",9,1,494336,0.00001821,0.00000202
2020-03-21,1,"California","Sonoma",22,1,494336,0.0000445,0.00000202
2020-03-22,2,"California","Sonoma",22,1,494336,0.0000445,0.00000202
2020-03-23,3,"California","Sonoma",29,1,494336,0.00005866,0.00000202
2020-03-24,4,"California","Sonoma",29,1,494336,0.00005866,0.00000202
2020-03-25,5,"California","Sonoma",34,1,494336,0.00006878,0.00000202
2020-03-26,6,"California","Sonoma",37,1,494336,0.00007485,0.00000202
2020-03-27,7,"California","Sonoma",44,1,494336,0.00008901,0.00000202
2020-03-28,8,"California","Sonoma",50,1,494336,0.00010115,0.00000202
2020-03-29,9,"California","Sonoma",58,1,494336,0.00011733,0.00000202
2020-03-30,10,"California","Sonoma",58,1,494336,0.00011733,0.00000202
2020-03-31,11,"California","Sonoma",73,1,494336,0.00014767,0.00000202
2020-04-01,12,"California","Sonoma",78,2,494336,0.00015779,0.00000405
2020-04-02,13,"California","Sonoma",91,2,494336,0.00018409,0.00000405
2020-04-03,14,"California","Sonoma",95,2,494336,0.00019218,0.00000405
2020-04-02,0,"California","Sutter",14,1,96971,0.00014437,0.00001031
2020-04-03,1,"California","Sutter",14,1,96971,0.00014437,0.00001031
2020-03-29,0,"California","Tulare",29,1,466195,0.00006221,0.00000215
2020-03-30,1,"California","Tulare",35,1,466195,0.00007508,0.00000215
2020-03-31,2,"California","Tulare",43,1,466195,0.00009224,0.00000215
2020-04-01,3,"California","Tulare",45,1,466195,0.00009653,0.00000215
2020-04-02,4,"California","Tulare",74,2,466195,0.00015873,0.00000429
2020-04-03,5,"California","Tulare",81,2,466195,0.00017375,0.00000429
2020-03-23,0,"California","Ventura",30,1,846006,0.00003546,0.00000118
2020-03-24,1,"California","Ventura",35,1,846006,0.00004137,0.00000118
2020-03-25,2,"California","Ventura",39,1,846006,0.0000461,0.00000118
2020-03-26,3,"California","Ventura",50,1,846006,0.0000591,0.00000118
2020-03-27,4,"California","Ventura",61,1,846006,0.0000721,0.00000118
2020-03-28,5,"California","Ventura",83,3,846006,0.00009811,0.00000355
2020-03-29,6,"California","Ventura",98,3,846006,0.00011584,0.00000355
2020-03-30,7,"California","Ventura",109,4,846006,0.00012884,0.00000473
2020-03-31,8,"California","Ventura",126,4,846006,0.00014894,0.00000473
2020-04-01,9,"California","Ventura",149,5,846006,0.00017612,0.00000591
2020-04-02,10,"California","Ventura",160,5,846006,0.00018912,0.00000591
2020-04-03,11,"California","Ventura",177,6,846006,0.00020922,0.00000709
2020-03-23,0,"California","Yolo",6,1,220500,0.00002721,0.00000454
2020-03-24,1,"California","Yolo",8,1,220500,0.00003628,0.00000454
2020-03-25,2,"California","Yolo",10,1,220500,0.00004535,0.00000454
2020-03-26,3,"California","Yolo",11,1,220500,0.00004989,0.00000454
2020-03-27,4,"California","Yolo",13,1,220500,0.00005896,0.00000454
2020-03-28,5,"California","Yolo",16,1,220500,0.00007256,0.00000454
2020-03-29,6,"California","Yolo",16,1,220500,0.00007256,0.00000454
2020-03-30,7,"California","Yolo",16,1,220500,0.00007256,0.00000454
2020-03-31,8,"California","Yolo",24,1,220500,0.00010884,0.00000454
2020-04-01,9,"California","Yolo",25,1,220500,0.00011338,0.00000454
2020-04-02,10,"California","Yolo",28,1,220500,0.00012698,0.00000454
2020-04-03,11,"California","Yolo",33,1,220500,0.00014966,0.00000454
2020-03-31,0,"Colorado","Adams",181,2,517421,0.00034981,0.00000387
2020-04-01,1,"Colorado","Adams",181,2,517421,0.00034981,0.00000387
2020-04-02,2,"Colorado","Adams",212,2,517421,0.00040972,0.00000387
2020-04-03,3,"Colorado","Adams",260,7,517421,0.00050249,0.00001353
2020-03-28,0,"Colorado","Arapahoe",155,1,656590,0.00023607,0.00000152
2020-03-29,1,"Colorado","Arapahoe",241,3,656590,0.00036705,0.00000457
2020-03-30,2,"Colorado","Arapahoe",241,3,656590,0.00036705,0.00000457
2020-03-31,3,"Colorado","Arapahoe",333,6,656590,0.00050717,0.00000914
2020-04-01,4,"Colorado","Arapahoe",333,6,656590,0.00050717,0.00000914
2020-04-02,5,"Colorado","Arapahoe",381,7,656590,0.00058027,0.00001066
2020-04-03,6,"Colorado","Arapahoe",441,10,656590,0.00067165,0.00001523
2020-03-28,0,"Colorado","Boulder",76,1,326196,0.00023299,0.00000307
2020-03-29,1,"Colorado","Boulder",90,1,326196,0.00027591,0.00000307
2020-03-30,2,"Colorado","Boulder",90,1,326196,0.00027591,0.00000307
2020-03-31,3,"Colorado","Boulder",107,2,326196,0.00032802,0.00000613
2020-04-01,4,"Colorado","Boulder",107,2,326196,0.00032802,0.00000613
2020-04-02,5,"Colorado","Boulder",114,2,326196,0.00034948,0.00000613
2020-04-03,6,"Colorado","Boulder",132,2,326196,0.00040466,0.00000613
2020-03-31,0,"Colorado","Broomfield",20,1,70465,0.00028383,0.00001419
2020-04-01,1,"Colorado","Broomfield",20,1,70465,0.00028383,0.00001419
2020-04-02,2,"Colorado","Broomfield",21,2,70465,0.00029802,0.00002838
2020-04-03,3,"Colorado","Broomfield",30,2,70465,0.00042574,0.00002838
2020-03-28,0,"Colorado","Chaffee",5,1,20356,0.00024563,0.00004913
2020-03-29,1,"Colorado","Chaffee",15,1,20356,0.00073688,0.00004913
2020-03-30,2,"Colorado","Chaffee",15,1,20356,0.00073688,0.00004913
2020-03-31,3,"Colorado","Chaffee",17,1,20356,0.00083513,0.00004913
2020-04-01,4,"Colorado","Chaffee",17,1,20356,0.00083513,0.00004913
2020-04-02,5,"Colorado","Chaffee",17,1,20356,0.00083513,0.00004913
2020-04-03,6,"Colorado","Chaffee",18,2,20356,0.00088426,0.00009825
2020-03-19,0,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-20,1,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-21,2,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-22,3,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-23,4,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-24,5,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-25,6,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-26,7,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-27,8,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-28,9,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-29,10,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-30,11,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-31,12,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-04-01,13,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-04-02,14,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-04-03,15,"Colorado","Crowley",1,1,6061,0.00016499,0.00016499
2020-03-25,0,"Colorado","Denver",214,3,727211,0.00029427,0.00000413
2020-03-26,1,"Colorado","Denver",262,3,727211,0.00036028,0.00000413
2020-03-27,2,"Colorado","Denver",262,3,727211,0.00036028,0.00000413
2020-03-28,3,"Colorado","Denver",312,3,727211,0.00042904,0.00000413
2020-03-29,4,"Colorado","Denver",408,5,727211,0.00056105,0.00000688
2020-03-30,5,"Colorado","Denver",408,5,727211,0.00056105,0.00000688
2020-03-31,6,"Colorado","Denver",539,7,727211,0.00074119,0.00000963
2020-04-01,7,"Colorado","Denver",539,7,727211,0.00074119,0.00000963
2020-04-02,8,"Colorado","Denver",586,8,727211,0.00080582,0.000011
2020-04-03,9,"Colorado","Denver",643,11,727211,0.0008842,0.00001513
2020-04-03,0,"Colorado","Douglas",171,1,351154,0.00048697,0.00000285
2020-03-21,0,"Colorado","Eagle",74,1,55127,0.00134235,0.00001814
2020-03-22,1,"Colorado","Eagle",80,1,55127,0.00145119,0.00001814
2020-03-23,2,"Colorado","Eagle",92,1,55127,0.00166887,0.00001814
2020-03-24,3,"Colorado","Eagle",92,1,55127,0.00166887,0.00001814
2020-03-25,4,"Colorado","Eagle",120,1,55127,0.00217679,0.00001814
2020-03-26,5,"Colorado","Eagle",147,1,55127,0.00266657,0.00001814
2020-03-27,6,"Colorado","Eagle",147,1,55127,0.00266657,0.00001814
2020-03-28,7,"Colorado","Eagle",170,1,55127,0.00308379,0.00001814
2020-03-29,8,"Colorado","Eagle",187,2,55127,0.00339217,0.00003628
2020-03-30,9,"Colorado","Eagle",187,2,55127,0.00339217,0.00003628
2020-03-31,10,"Colorado","Eagle",227,4,55127,0.00411776,0.00007256
2020-04-01,11,"Colorado","Eagle",227,4,55127,0.00411776,0.00007256
2020-04-02,12,"Colorado","Eagle",295,4,55127,0.00535128,0.00007256
2020-04-03,13,"Colorado","Eagle",314,4,55127,0.00569594,0.00007256
2020-03-13,0,"Colorado","El Paso",2,1,720403,0.00000278,0.00000139
2020-03-15,2,"Colorado","El Paso",3,1,720403,0.00000416,0.00000139
2020-03-16,3,"Colorado","El Paso",4,1,720403,0.00000555,0.00000139
2020-03-17,4,"Colorado","El Paso",4,1,720403,0.00000555,0.00000139
2020-03-18,5,"Colorado","El Paso",8,1,720403,0.0000111,0.00000139
2020-03-19,6,"Colorado","El Paso",8,2,720403,0.0000111,0.00000278
2020-03-20,7,"Colorado","El Paso",27,2,720403,0.00003748,0.00000278
2020-03-21,8,"Colorado","El Paso",37,3,720403,0.00005136,0.00000416
2020-03-22,9,"Colorado","El Paso",51,3,720403,0.00007079,0.00000416
2020-03-23,10,"Colorado","El Paso",69,3,720403,0.00009578,0.00000416
2020-03-24,11,"Colorado","El Paso",69,4,720403,0.00009578,0.00000555
2020-03-25,12,"Colorado","El Paso",122,5,720403,0.00016935,0.00000694
2020-03-26,13,"Colorado","El Paso",137,5,720403,0.00019017,0.00000694
2020-03-27,14,"Colorado","El Paso",137,5,720403,0.00019017,0.00000694
2020-03-28,15,"Colorado","El Paso",160,7,720403,0.0002221,0.00000972
2020-03-29,16,"Colorado","El Paso",214,11,720403,0.00029706,0.00001527
2020-03-30,17,"Colorado","El Paso",214,11,720403,0.00029706,0.00001527
2020-03-31,18,"Colorado","El Paso",286,13,720403,0.000397,0.00001805
2020-04-01,19,"Colorado","El Paso",286,13,720403,0.000397,0.00001805
2020-04-02,20,"Colorado","El Paso",314,14,720403,0.00043587,0.00001943
2020-04-03,21,"Colorado","El Paso",340,16,720403,0.00047196,0.00002221
2020-03-31,0,"Colorado","Garfield",33,1,60061,0.00054944,0.00001665
2020-04-01,1,"Colorado","Garfield",33,1,60061,0.00054944,0.00001665
2020-04-02,2,"Colorado","Garfield",34,1,60061,0.00056609,0.00001665
2020-04-03,3,"Colorado","Garfield",43,1,60061,0.00071594,0.00001665
2020-03-26,0,"Colorado","Gunnison",57,1,17462,0.00326423,0.00005727
2020-03-27,1,"Colorado","Gunnison",57,1,17462,0.00326423,0.00005727
2020-03-28,2,"Colorado","Gunnison",66,1,17462,0.00377964,0.00005727
2020-03-29,3,"Colorado","Gunnison",79,1,17462,0.00452411,0.00005727
2020-03-30,4,"Colorado","Gunnison",79,1,17462,0.00452411,0.00005727
2020-03-31,5,"Colorado","Gunnison",82,1,17462,0.00469591,0.00005727
2020-04-01,6,"Colorado","Gunnison",82,1,17462,0.00469591,0.00005727
2020-04-02,7,"Colorado","Gunnison",84,1,17462,0.00481045,0.00005727
2020-04-03,8,"Colorado","Gunnison",86,1,17462,0.00492498,0.00005727
2020-03-25,0,"Colorado","Jefferson",93,2,582881,0.00015955,0.00000343
2020-03-26,1,"Colorado","Jefferson",131,2,582881,0.00022475,0.00000343
2020-03-27,2,"Colorado","Jefferson",131,2,582881,0.00022475,0.00000343
2020-03-28,3,"Colorado","Jefferson",158,5,582881,0.00027107,0.00000858
2020-03-29,4,"Colorado","Jefferson",213,5,582881,0.00036543,0.00000858
2020-03-30,5,"Colorado","Jefferson",213,5,582881,0.00036543,0.00000858
2020-03-31,6,"Colorado","Jefferson",304,6,582881,0.00052155,0.00001029
2020-04-01,7,"Colorado","Jefferson",304,6,582881,0.00052155,0.00001029
2020-04-02,8,"Colorado","Jefferson",356,7,582881,0.00061076,0.00001201
2020-04-03,9,"Colorado","Jefferson",385,9,582881,0.00066051,0.00001544
2020-03-26,0,"Colorado","Larimer",61,1,356899,0.00017092,0.0000028
2020-03-27,1,"Colorado","Larimer",61,1,356899,0.00017092,0.0000028
2020-03-28,2,"Colorado","Larimer",67,1,356899,0.00018773,0.0000028
2020-03-29,3,"Colorado","Larimer",84,3,356899,0.00023536,0.00000841
2020-03-30,4,"Colorado","Larimer",84,3,356899,0.00023536,0.00000841
2020-03-31,5,"Colorado","Larimer",99,6,356899,0.00027739,0.00001681
2020-04-01,6,"Colorado","Larimer",99,6,356899,0.00027739,0.00001681
2020-04-02,7,"Colorado","Larimer",107,7,356899,0.0002998,0.00001961
2020-04-03,8,"Colorado","Larimer",124,7,356899,0.00034744,0.00001961
2020-04-03,0,"Colorado","Montezuma",3,1,26183,0.00011458,0.00003819
2020-03-29,0,"Colorado","Pitkin",27,2,17767,0.00151967,0.00011257
2020-03-30,1,"Colorado","Pitkin",27,2,17767,0.00151967,0.00011257
2020-03-31,2,"Colorado","Pitkin",30,2,17767,0.00168852,0.00011257
2020-04-01,3,"Colorado","Pitkin",30,2,17767,0.00168852,0.00011257
2020-04-02,4,"Colorado","Pitkin",33,2,17767,0.00185738,0.00011257
2020-04-03,5,"Colorado","Pitkin",36,2,17767,0.00202623,0.00011257
